9 438 1
9 14919 1
11 1516 2
11 483 1
11 4 1
11 1589 1
20 20 1
20 445 1
20 486 1
20 1947 1
20 1474 2
33 2209 1
33 2068 1
38 38 4
38 345 1
38 1857 1
60 60 5
60 295 1
60 1495 3
60 63 2
60 74 1
60 244 1
60 14920 1
60 1169 2
60 1703 3
60 1636 1
60 1414 1
60 1515 1
80 1941 1
98 98 1
98 26 1
98 9783 1
98 2209 1
98 2211 2
98 2217 2
98 9610 1
100 100 10
100 101 4
100 634 1
100 131 1
100 5072 2
100 469 1
100 1028 1
100 67 2
100 483 1
100 1391 1
100 1413 1
100 5938 1
100 2211 1
100 14213 1
100 6873 1
100 14921 1
100 1474 2
100 14922 2
100 8901 1
100 14923 1
100 14924 1
13 13 4
13 420 1
13 1170 2
13 1048 2
13 278 1
13 1941 1
13 2005 1
13 1811 1
13 2095 1
13 1881 1
13 2209 3
13 9336 1
13 7233 3
13 14925 1
13 1448 1
13 14926 1
13 14927 2
13 14928 1
13 7542 1
203 203 2
204 14929 1
152 518 1
220 15 1
220 26 1
220 3981 1
222 222 6
222 244 1
222 1688 1
222 762 1
222 2097 1
222 2100 1
222 1548 2
222 7446 1
222 14930 1
222 14931 3
236 236 3
5016 14932 1
241 241 1
101 100 2
101 222 2
101 101 8
101 445 1
101 5072 1
101 244 1
101 569 2
101 4629 1
101 26 2
101 93 1
101 2211 1
101 2217 1
101 9527 1
101 1847 2
101 14933 1
264 264 14
264 452 1
264 445 2
264 1411 1
264 2824 1
264 1804 1
264 946 2
264 1483 1
264 925 1
264 214 2
264 1429 4
264 7881 1
264 2057 1
264 1881 1
264 7749 1
264 6994 1
264 7135 1
264 1687 1
264 5651 1
264 6853 5
264 8728 1
264 14934 1
264 8869 2
264 14935 2
264 8901 1
264 14936 1
264 8697 1
264 13125 1
264 14937 1
264 14938 2
264 7542 4
81 1028 1
81 65 1
81 143 3
81 2211 1
81 7554 1
81 1857 1
81 1837 1
305 3026 1
305 1810 2
305 7554 1
305 14939 1
305 6000 1
305 1857 1
305 3981 2
305 14937 1
313 6994 1
315 334 1
315 1495 1
315 131 1
315 438 1
315 1938 1
315 1592 1
266 14931 1
2897 2897 1
2897 2735 1
2897 3062 1
322 1474 1
334 315 1
334 335 2
334 3507 1
83 83 4
345 0 1
345 345 11
345 63 1
345 363 1
345 244 1
345 9076 1
345 934 2
345 2122 1
345 1854 3
345 1515 1
345 8860 1
345 12865 1
345 14940 1
345 1949 5
353 8881 1
103 702 1
103 90 1
103 6803 2
127 2824 1
127 14941 1
127 14942 1
367 4242 1
370 1773 1
41 2062 1
398 4223 1
398 7542 1
295 244 1
295 1938 2
295 1391 1
406 4478 1
413 1429 1
42 42 2
42 133 1
42 2113 3
42 3751 3
42 1371 1
42 14943 1
420 420 1
420 1980 1
420 1432 1
420 1586 2
268 222 1
268 101 1
268 3243 1
268 1804 1
268 10574 2
268 3321 2
268 2192 1
268 1684 1
268 9077 1
268 14944 2
354 12945 3
361 336 1
1307 83 1
1307 1307 2
1307 90 2
1307 171 2
1307 7308 1
1307 14945 1
1307 14927 1
1307 14946 4
873 408 1
452 452 3
452 1980 1
452 14947 1
452 14948 1
454 2897 1
454 454 1
454 874 1
454 779 2
454 2192 1
454 6994 2
454 1549 1
454 2306 2
454 1601 1
454 7503 2
454 8904 1
454 9027 3
454 14949 1
454 14950 1
316 14951 1
1491 445 2
1491 306 4
1491 483 1
1491 7707 1
1491 5803 1
1491 14952 1
1495 60 2
1495 100 1
1495 1495 5
1495 63 1
1495 113 1
1495 1169 1
1495 3585 1
1495 2211 3
1495 1353 1
1498 1498 1
1498 665 1
1498 14953 1
472 472 3
472 1567 3
472 2 1
472 1924 1
472 14954 3
472 7552 1
472 2272 1
472 1474 2
472 13287 3
1499 665 1
1499 6873 1
477 60 2
477 101 1
477 291 1
477 477 4
477 253 1
477 26 1
477 1413 1
477 2217 1
477 2272 1
473 13 1
473 203 1
473 222 2
473 83 2
473 370 1
473 473 1
473 2722 1
473 3243 1
473 8420 1
473 797 1
473 15 1
473 1001 1
473 486 1
473 93 1
473 543 1
473 1097 1
473 1947 2
473 992 1
473 7152 2
473 11737 1
473 830 1
473 1811 1
473 5482 1
473 2217 4
473 5255 2
473 14955 1
473 1549 2
473 1606 1
473 1862 3
473 7254 1
473 2346 1
473 7109 1
473 7168 1
473 2362 2
473 6897 1
473 8888 2
473 6829 1
473 1474 9
473 5803 2
473 14956 2
473 7293 5
