1068 13273 1
33 33 2
33 1924 1
33 44 1
33 7421 1
37 9 1
37 33 1
37 131 1
37 683 1
37 1371 1
37 23010 1
38 3179 1
38 5124 1
60 60 4
60 367 1
60 15 1
60 357 1
60 113 1
60 1038 1
60 2086 1
80 196 1
80 785 1
80 377 1
80 294 1
80 2209 1
80 23011 1
80 23012 1
98 98 1
98 220 1
98 1008 1
98 357 1
98 6 1
98 762 1
98 280 1
98 6599 2
98 2209 1
98 12196 3
98 7555 1
98 1646 1
98 6818 5
98 23013 1
98 7236 1
100 100 2
100 264 1
100 7009 1
100 5440 1
100 4021 1
100 23014 1
100 14273 1
13 100 1
13 131 1
13 751 1
13 3103 1
13 15 1
13 5124 1
13 44 1
13 358 1
13 929 1
13 1947 1
13 934 1
13 3150 1
13 8615 1
13 2210 1
13 15282 1
13 5313 1
13 7913 1
13 7435 1
13 7549 2
13 3154 1
13 23015 1
13 23014 1
13 23016 1
13 14213 1
13 23011 1
13 23017 2
13 23018 1
13 23019 1
13 23020 1
13 23021 1
13 23022 1
203 5035 1
203 17648 1
220 60 1
220 220 1
220 3864 1
220 5994 1
222 222 7
222 345 1
222 6486 1
222 63 1
222 1048 1
222 830 3
222 3408 1
222 1414 1
222 14018 1
222 7267 1
222 23023 2
222 1347 2
18960 18960 2
18960 8677 1
241 3864 1
101 101 4
101 454 1
101 2796 1
101 44 1
101 1414 1
101 2209 1
101 1836 1
101 4021 1
101 23024 1
101 23025 1
101 1347 1
264 18960 1
264 264 5
264 312 1
264 103 1
264 873 1
264 169 1
264 1644 1
264 214 1
264 4195 1
264 1414 1
264 5035 1
264 7525 2
264 1684 2
264 2346 1
264 23026 1
264 23027 2
264 23028 1
264 23029 1
286 295 1
780 438 1
81 81 3
81 2908 1
81 668 1
81 51 2
81 4012 1
81 2209 1
81 7555 1
81 7707 1
81 23030 1
265 265 2
265 1008 1
313 3233 1
317 317 1
317 1045 2
317 2145 1
317 5272 2
266 3426 1
323 163 1
83 83 2
83 7555 1
345 222 9
345 345 6
345 128 5
345 196 1
345 63 2
345 337 1
345 21306 1
345 21916 1
103 100 1
103 103 2
103 469 1
103 206 1
103 1924 2
103 1864 1
103 2209 1
103 5035 1
103 6803 1
103 14337 1
103 7707 2
103 17412 2
103 23031 1
103 23032 1
103 8728 1
103 14105 2
103 8945 1
127 8615 2
367 44 1
367 5994 1
370 2209 1
128 128 4
128 472 2
128 473 2
128 26 1
128 2145 1
128 21306 1
128 14337 2
128 23033 1
128 2660 1
374 374 4
374 5474 1
1460 6908 1
385 1646 1
391 294 1
2905 3179 2
2905 14355 1
267 2878 1
267 5073 1
398 398 1
398 1683 1
398 144 1
398 6846 1
398 7082 1
295 220 1
295 295 1
295 5176 1
2893 1170 1
406 7805 1
413 196 1
413 3321 1
42 42 1
42 51 1
42 144 1
42 8875 1
420 5035 4
268 222 3
268 312 1
268 2908 1
268 833 1
268 1947 1
268 1644 1
268 1779 1
268 5282 1
268 1681 1
268 6975 1
268 23034 1
268 5089 1
268 7317 1
268 23035 1
268 5992 1
268 14337 1
268 7446 2
268 7707 1
268 17479 1
268 23036 1
268 23037 1
268 23038 1
268 3885 1
268 23025 1
268 23039 2
268 6076 2
354 354 2
354 505 1
354 144 1
354 8875 1
3013 1646 1
1307 336 3
1307 90 7
1307 683 1
196 222 1
196 196 4
196 1170 1
196 134 1
196 3585 1
196 14142 1
873 264 1
873 873 1
450 17508 1
452 1733 1
454 222 1
454 873 2
454 454 4
454 2948 1
454 534 3
454 131 1
454 1004 1
454 1961 1
454 1119 1
454 1483 1
454 1623 1
454 1444 1
454 3832 2
454 7135 2
454 1854 1
454 5035 1
454 3871 1
454 6850 1
454 20564 1
1491 578 1
1491 6882 1
1491 7749 1
1491 23040 1
1491 23041 2
1495 1495 7
1495 414 1
1495 107 1
1495 15 1
1495 67 3
1495 1941 1
1495 6599 1
1495 5454 2
1495 9585 1
1495 7545 1
1495 7707 1
1495 3154 1
1495 7236 1
2948 454 1
2948 3128 1
2948 1646 1
2853 2352 2
472 472 5
472 223 1
472 2145 1
472 1500 1
472 7267 1
1296 1623 1
473 473 3
473 239 3
473 7755 1
473 1980 1
473 1779 2
473 20615 2
473 7666 1
473 7921 3
473 5177 1
473 2186 2
473 1605 1
473 6975 4
473 1918 1
473 4126 4
473 1500 5
473 14202 2
473 5035 3
473 4057 1
473 1820 1
473 12450 1
473 7584 1
473 7549 1
473 7707 2
473 7267 1
473 14171 2
473 2346 1
473 23042 2
473 6854 1
473 15231 1
473 23043 1
473 23024 1
473 23011 4
473 23033 2
473 23041 2
473 23044 1
473 23025 1
473 14352 2
473 23045 1
473 6908 1
445 38 1
445 590 1
445 2908 1
445 67 1
445 3452 1
445 929 1
445 8621 1
445 1623 1
445 7060 2
445 2177 1
445 17163 1
445 7967 1
445 9527 1
445 1646 2
445 6850 1
445 17439 2
445 15231 1
445 23037 1
221 221 1
1516 2145 1
1516 1534 3
506 1961 1
243 17564 1
243 14273 2
296 1177 2
296 1549 2
296 23046 1
296 23047 1
1901 278 1
1527 1527 1
1527 2170 1
523 336 1
527 729 1
530 5035 2
534 534 8
534 21 1
534 1069 1
534 3540 2
534 683 1
534 16872 1
534 7308 1
534 7756 1
534 2190 1
534 4227 1
534 7555 1
534 14357 1
536 536 2
536 93 2
536 7459 1
536 14352 1
1530 2210 1
2815 2815 1
537 934 1
568 161 1
568 2209 1
2895 312 1
15298 23048 1
455 455 7
455 585 2
455 1037 1
455 929 1
455 1119 1
455 76 1
455 1461 1
455 4126 1
455 5661 1
455 15565 1
455 14105 1
455 2359 1
2722 6852 1
3243 2878 1
3243 517 1
3243 2352 2
1411 1411 6
1411 432 2
1411 13828 1
1411 3643 1
1411 4057 1
1411 1432 1
1411 2306 1
1411 17490 1
1411 23049 1
1411 23050 1
1411 23030 1
4190 6818 1
577 577 1
577 1737 1
577 2145 2
577 23051 1
577 1433 2
577 23052 1
577 23053 1
577 6027 1
588 345 1
588 8159 1
590 4152 1
590 14350 1
35 23012 1
594 5031 1
812 812 2
812 5937 1
578 578 1
578 5111 1
578 1865 3
578 23054 1
578 4057 1
578 13996 1
578 23055 1
578 23056 2
578 23057 1
578 23058 1
2824 21 1
153 14116 1
86 1623 1
86 6076 1
874 2177 1
63 60 1
63 222 1
63 454 1
63 518 2
63 63 13
63 74 1
63 408 2
63 244 1
63 67 2
63 136 2
63 1947 5
63 558 3
63 5121 1
63 2209 1
63 2211 1
63 6975 1
63 5035 1
63 5992 1
63 17479 1
63 12090 1
63 2581 2
63 23059 1
628 8159 1
633 633 3
633 1644 1
633 606 1
633 1500 1
633 17580 1
633 8536 1
2999 1411 1
2999 6850 1
634 438 1
634 1444 1
634 1500 1
1567 81 1
1567 873 1
1567 4635 1
1567 1567 1
1567 51 1
1567 1534 1
1567 11953 1
1567 14233 2
1567 303 1
131 454 1
131 131 2
131 10 1
131 23060 2
131 273 1
131 2209 3
131 4216 1
131 14323 1
131 23061 1
131 12132 1
131 23062 1
131 14085 1
131 14142 2
131 14208 1
230 230 2
230 681 2
230 6796 1
230 23063 2
230 2350 1
230 1229 1
156 2815 1
156 156 7
156 681 6
156 1388 1
156 65 2
156 377 1
156 16872 1
156 14591 1
156 4195 2
156 1415 1
156 1361 2
156 19950 3
156 1534 1
156 7707 2
156 2350 1
156 8968 1
652 2942 1
652 652 2
652 1014 1
652 1961 1
652 5069 1
652 7555 1
652 1646 2
652 14085 1
652 23012 1
363 363 3
363 4126 2
2 60 1
2 100 1
2 222 1
2 101 4
2 131 2
2 2 1
2 1388 2
2 2773 1
2 860 2
2 15 2
2 357 1
2 1144 1
2 233 1
2 1117 1
2 1947 1
2 1644 1
2 691 1
2 16872 2
2 1444 1
2 2078 2
2 5423 4
2 4108 2
2 1414 1
2 6975 1
2 1918 2
2 1741 1
2 1854 1
2 12431 1
2 12274 2
2 5497 1
2 5228 3
2 1646 2
2 8752 1
2 7707 1
2 23061 1
2 7002 1
2 18374 1
2 2346 1
2 23064 1
2 23023 1
2 23065 1
2 23048 1
2 23066 1
2 14026 1
14473 14473 2
14473 3864 1
680 23067 1
456 456 7
456 163 1
456 1037 1
456 184 1
456 4152 1
456 3832 1
456 5937 1
456 19121 1
456 7998 1
456 7452 1
456 18386 3
456 14003 1
456 23068 1
22 445 1
22 691 1
22 18116 1
22 1447 1
22 14041 1
22 23069 1
104 104 1
104 660 1
104 1623 4
641 230 1
641 641 8
641 681 1
641 3212 2
641 51 2
641 3356 1
641 1414 2
641 2145 1
641 5917 1
641 14183 1
641 1854 2
641 5035 1
641 12303 1
641 14298 1
641 1534 1
641 7342 1
641 23070 1
641 2346 1
641 1433 1
641 23071 1
641 23072 2
641 23033 1
10 220 1
10 222 1
10 14473 2
10 10 3
10 3179 1
10 163 3
10 134 1
10 51 1
10 1961 1
10 5860 1
10 2175 2
10 5045 1
10 1500 1
10 3871 1
10 7615 1
10 7707 1
10 17412 1
10 2350 1
10 14003 2
10 14355 1
10 1857 1
443 136 1
443 7124 1
705 1412 1
705 7342 1
3371 2186 1
707 469 1
306 306 3
306 163 1
306 7380 1
306 1646 2
271 2908 1
1594 1854 1
1594 7707 1
681 230 2
681 156 3
681 681 9
681 23 7
681 7424 3
681 2010 1
681 1681 1
