9 264 1
20 100 1
20 220 2
20 15 1
20 8297 2
60 60 15
60 101 6
60 295 1
60 724 2
60 45 1
60 1810 1
60 1703 3
60 1636 1
60 2086 3
60 2151 2
60 1622 1
60 8298 1
60 8299 1
98 1623 1
98 1606 2
98 1862 1
98 1377 3
98 8300 2
98 8301 1
98 8302 1
98 8303 1
100 100 3
100 44 1
100 93 1
100 8304 1
13 420 1
13 6325 1
13 90 1
13 26 1
13 1207 1
13 7583 1
13 934 1
13 8305 1
13 1531 1
13 8306 1
13 1906 1
13 1474 1
13 1377 1
13 8307 1
13 8308 1
13 8309 1
13 2511 1
13 8310 1
13 1402 1
13 8311 1
13 8312 1
13 8313 1
13 8314 1
13 8315 1
13 8316 1
13 8317 2
13 8318 1
220 2731 1
220 45 1
220 3523 1
8319 5895 1
8319 8320 1
222 8321 2
241 101 1
101 60 1
101 100 2
101 241 1
101 101 7
101 8322 1
101 873 1
101 131 1
101 363 1
101 165 1
101 788 1
101 440 1
101 3160 1
101 1270 2
101 934 2
101 1599 1
101 8323 1
101 8324 1
101 8325 1
101 1402 1
101 8326 2
101 8327 1
101 8299 1
101 8328 1
101 8329 1
264 220 2
264 264 12
264 398 3
264 363 2
264 3201 1
264 1096 2
264 4195 1
264 1413 2
264 1414 1
264 1589 1
264 8330 1
264 1386 2
264 6064 1
264 8331 1
264 8332 3
264 8333 2
264 8334 1
264 8335 1
264 8336 1
264 8337 1
264 1953 1
264 8338 1
264 2555 2
5040 26 1
780 8301 1
81 1882 1
305 131 1
305 1386 1
305 8297 3
305 1377 1
305 8339 1
305 8336 1
315 315 2
315 1531 1
317 264 1
323 3201 1
323 93 1
323 2057 1
323 8305 1
323 8340 1
323 8316 1
334 315 1
334 334 1
334 759 4
345 80 1
345 101 1
345 345 8
345 4211 1
345 2800 1
345 45 1
345 1270 1
345 466 1
345 1592 1
345 1811 1
345 2055 1
103 42 1
103 527 1
103 669 1
103 1878 1
103 3266 1
103 7956 1
103 1270 1
103 934 1
103 4195 1
103 2209 1
103 8330 1
103 8341 1
103 8333 1
103 3752 1
103 8342 1
127 127 3
127 5623 3
127 3722 2
127 2549 1
367 93 1
367 3850 1
370 370 9
370 1721 1
370 2241 1
128 128 1
128 113 1
41 8343 1
2905 2314 1
398 1096 1
295 60 3
295 101 1
295 295 2
295 691 1
295 1773 1
295 1531 1
406 1062 1
413 345 1
413 44 1
42 42 2
42 1346 1
42 8344 1
420 2478 1
268 408 1
268 93 1
268 1429 1
268 2419 1
268 8345 1
268 7361 1
268 1684 1
268 8346 1
2849 2895 1
2849 1370 1
435 8345 1
3013 65 1
442 442 2
442 2415 1
196 101 1
873 873 9
873 75 2
873 1592 3
873 1370 1
873 1773 1
873 8347 3
873 8348 2
452 8349 1
454 454 12
454 26 6
454 929 2
454 1062 1
454 3160 1
454 2253 2
454 7545 1
454 1894 1
454 2448 2
454 8350 6
454 8351 1
1491 3925 1
1495 8352 1
1498 527 1
472 2603 1
34 34 1
34 8353 2
473 41 1
473 473 1
473 2871 1
473 26 3
473 783 2
473 3160 2
473 7583 1
473 8304 1
473 1412 1
473 1429 1
473 2097 2
473 4264 3
473 8354 4
473 1773 1
473 5961 8
473 8355 1
473 8356 5
473 1862 1
473 2603 1
473 8357 1
473 1547 2
473 1534 1
473 3931 3
473 1396 2
473 8358 1
473 1399 1
473 1664 2
473 2511 1
473 4341 1
473 8359 2
473 8360 1
473 8361 1
473 2139 4
473 8362 1
473 8363 2
473 8364 1
473 8365 1
473 8366 2
473 8367 3
473 8368 2
473 8369 1
473 8370 2
473 8371 2
473 8372 1
445 445 1
445 1185 1
445 8373 2
2842 220 4
2842 3491 2
1516 1516 5
1516 4841 2
1516 8374 1
1516 896 2
1516 2481 1
243 1639 1
527 527 5
527 1412 2
527 1430 2
527 8375 1
527 8376 2
527 1493 1
527 4085 1
527 8377 1
527 8378 1
530 4 1
1528 2054 1
536 536 6
536 1532 2
536 1639 4
536 8379 1
536 6041 1
1530 2477 1
2815 2815 1
537 2269 1
402 101 1
402 1682 1
402 45 6
402 1623 1
455 455 6
455 1644 1
455 1882 1
455 8380 1
1411 2419 1
577 8381 1
335 1169 1
590 5043 1
590 2281 1
35 345 5
35 35 1
35 5328 1
594 578 1
594 3405 1
578 578 4
578 2421 3
578 2447 3
578 8382 1
578 2543 1
578 8383 1
578 8384 1
578 8385 6
578 8386 2
86 86 1
86 1466 3
874 1413 1
874 1432 3
874 8344 1
63 63 1
63 408 1
63 67 1
63 356 1
63 2509 3
63 1636 1
63 1414 1
63 5643 7
63 8387 2
63 8388 1
623 8389 1
2992 2408 1
628 93 1
632 5017 1
632 2226 1
2999 8390 1
634 2603 1
131 131 7
131 140 1
131 8304 1
