11 260 1
1068 92 1
20 20 1
20 1391 2
33 33 1
33 15 1
20335 22630 1
60 60 3
80 196 2
80 1104 2
80 21306 2
80 2266 1
98 98 1
98 128 1
98 268 1
98 34 1
98 1636 1
98 1444 1
98 6994 1
98 1874 1
98 8307 1
98 22631 1
98 22632 1
100 100 3
100 15 1
100 3719 1
100 22633 1
11836 7594 1
11836 5994 1
13 101 1
13 725 2
13 852 1
13 1717 1
13 1038 1
13 3626 3
13 2005 2
13 2012 3
13 2491 1
13 11329 1
13 7578 1
13 14311 1
13 1474 4
13 2459 1
13 1399 3
13 13241 1
13 1800 1
13 8736 1
13 15976 1
13 13155 1
13 22634 1
13 22635 1
220 220 1
220 81 1
220 44 1
220 51 1
220 1386 2
222 852 1
222 2003 1
222 1623 1
222 2541 1
241 2489 1
101 20 1
101 101 1
101 1014 1
101 1810 1
101 93 2
101 3160 1
101 1623 1
101 1737 1
101 2419 1
101 7578 1
101 2603 1
101 7542 3
264 264 6
264 597 1
264 702 3
264 751 2
264 136 1
264 169 3
264 883 2
264 1429 2
264 1430 1
264 1377 1
264 21562 1
264 21656 1
264 16001 1
264 22636 1
39 1811 1
39 5994 3
81 220 1
81 81 1
81 440 1
81 4223 1
81 2489 1
265 1104 1
3744 4532 1
322 11 1
323 93 3
323 2191 1
323 22633 1
323 13423 2
323 22637 1
323 22638 1
334 2050 1
345 6627 2
345 2603 1
345 22633 1
353 353 1
103 103 2
103 1411 1
103 949 1
103 377 1
103 1947 1
103 4189 1
103 1623 1
103 1430 1
103 4101 3
103 1414 1
103 7578 1
103 1547 1
103 14826 1
103 1800 1
127 1950 2
367 93 1
367 1857 1
370 370 2
72 2842 1
128 26 1
1460 2483 2
41 41 2
41 473 1
41 3931 1
267 267 2
267 13640 1
267 22639 1
42 2494 1
42 2262 2
268 268 2
268 5104 4
268 1882 1
268 9289 2
268 22640 2
268 22641 1
268 22642 1
439 439 1
439 8506 1
439 1898 2
442 399 1
196 80 1
196 196 1
196 849 2
196 5145 1
873 873 1
873 1660 3
873 2191 1
873 20282 1
452 100 1
452 1377 1
454 454 3
454 2957 1
454 387 1
454 2225 1
454 1377 7
454 2411 1
454 4288 2
454 5900 1
454 13929 1
8130 8130 1
34 34 3
34 67 1
34 1946 2
34 1398 1
473 473 2
473 486 2
473 47 1
473 260 1
473 1444 1
473 2171 1
473 7594 1
473 5966 1
473 5104 1
473 5624 1
473 2634 1
473 2379 3
473 8923 1
473 1377 2
473 22643 1
473 2437 1
473 1401 1
473 16280 1
473 13259 2
473 22644 2
473 13280 1
473 16264 2
445 751 1
445 502 2
445 5878 1
504 18362 3
2842 2842 6
2842 23 1
2842 1688 1
1516 377 2
1516 1429 4
1516 2266 1
1516 896 1
1516 20855 1
1516 13337 3
1901 1901 1
1527 22645 1
520 520 1
520 2025 1
520 1644 1
523 134 1
527 527 1
527 1430 2
527 7478 1
530 1008 2
129 5169 2
1528 1717 1
536 12638 1
536 1910 1
542 13575 1
542 20839 1
542 22646 1
549 549 2
549 5105 3
549 14196 1
62 62 1
402 336 3
402 139 1
2895 2895 2
2722 16075 1
1411 1411 10
1411 93 1
1411 1737 1
1411 2222 1
1411 4126 1
1411 4239 2
1411 1534 2
1411 14827 1
1411 3795 1
1411 1379 1
1411 16456 2
1411 8482 1
1411 22647 1
575 2254 1
335 2400 1
588 5911 2
590 48 1
590 2685 3
35 20 2
35 1717 1
578 93 1
578 2343 1
578 15968 1
578 21046 1
578 13262 2
578 22648 1
874 883 2
63 60 1
63 408 2
63 2003 1
63 1609 2
633 408 1
633 15974 1
633 13633 1
131 131 1
131 1925 1
131 4223 1
131 8323 1
156 335 1
156 156 1
156 2806 1
156 253 1
156 93 1
156 1429 1
156 7707 1
652 8482 1
2 98 3
2 103 1
2 267 1
2 2 12
2 137 1
2 1149 1
2 883 2
2 861 5
2 9106 2
2 1413 1
2 1414 1
2 1466 1
2 7594 2
2 1386 1
2 1377 3
2 1396 1
2 1837 1
2 4302 1
2 2442 1
2 13258 1
2 18487 2
2 11941 2
2 22649 1
680 680 1
456 456 2
456 1594 1
456 883 1
456 1430 1
456 2612 1
456 2192 1
456 13303 1
641 20 1
641 16064 1
641 22650 1
641 22651 1
641 22652 1
641 22642 1
10 113 3
10 1429 1
10 2054 1
10 12865 1
10 1377 1
10 2489 1
10 13512 1
703 1627 3
703 4126 2
703 1882 1
703 8404 1
703 22653 1
705 1411 1
705 22654 3
306 268 1
306 306 1
306 4126 1
1594 456 2
1594 1594 5
1594 853 1
1594 9481 1
1594 22655 1
2957 454 2
681 681 3
681 1810 3
681 1637 1
681 15002 2
681 16064 2
681 22656 1
350 5966 2
350 8576 1
654 852 1
23 2842 4
23 4673 1
23 2314 1
23 2191 1
23 13470 1
23 14722 2
23 5777 1
5696 408 1
1388 1485 1
725 725 2
725 16353 1
3372 2908 1
3372 22657 1
2908 2908 6
2908 21656 2
2908 22658 3
733 93 1
733 8417 1
733 22659 1
364 367 1
319 3453 1
319 1924 1
319 280 3
319 1981 1
319 6738 1
319 259 3
319 1684 1
319 7478 1
319 13274 1
319 22647 1
319 22660 3
4740 4740 2
408 408 15
408 751 1
408 5 1
408 8191 1
408 762 1
408 242 3
408 1126 2
408 1922 4
408 2023 2
408 2419 1
408 5849 1
408 1606 1
408 5264 3
408 5643 3
408 8752 3
408 7448 4
408 1805 4
408 1910 2
408 17913 1
408 9356 1
408 22661 1
408 22662 3
408 22632 1
408 5777 1
244 60 1
244 244 15
244 357 1
244 242 2
244 5391 1
244 1636 1
244 4126 5
244 2685 2
244 7348 1
244 1474 4
244 11910 1
244 7542 1
