11 65 1
11 2175 1
11 1513 1
11 12118 1
11 17800 1
11 17801 1
11 17802 3
11 17803 1
20 20 2
20 367 2
20 63 1
20 17804 2
31 9345 1
33 33 2
33 15 1
60 20 3
60 60 1
60 3048 3
60 66 1
60 45 1
60 3160 2
60 1353 1
60 17805 1
60 1464 1
80 80 2
80 101 1
80 6592 1
80 6803 1
98 101 1
98 156 1
98 163 1
98 16774 1
98 17806 1
98 1606 1
98 1894 1
98 17807 1
100 100 1
100 3585 1
100 13692 1
3158 2050 1
13 13 2
13 420 1
13 629 1
13 458 1
13 1717 1
13 4891 1
13 4189 1
13 3386 2
13 7540 1
13 7235 1
13 9173 1
13 1854 1
13 1448 4
13 1847 1
13 1474 2
13 1667 1
13 12760 1
13 17808 1
13 13084 1
13 17809 1
13 17810 1
13 17811 1
13 17812 1
13 17813 1
13 17814 1
152 3423 1
220 131 1
222 222 10
222 5147 1
222 6794 2
222 17803 1
241 241 2
241 17815 1
101 13 3
101 101 10
101 315 1
101 163 1
101 2731 2
101 3393 1
101 1106 2
101 3585 1
101 52 1
101 3571 1
101 1981 4
101 214 1
101 2151 2
101 5334 1
101 2217 1
101 1854 1
101 1710 1
101 2050 1
101 9287 1
101 14196 2
101 17816 1
101 1847 3
101 6931 2
101 17817 1
101 2423 3
101 17818 1
101 12490 1
101 17819 2
101 2461 1
101 17820 1
101 17821 1
101 17814 1
101 17822 1
264 264 7
264 398 1
264 131 2
264 707 1
264 17823 1
264 4189 2
264 1627 4
264 4057 1
264 6837 5
264 896 2
264 17824 1
264 17825 1
264 17826 3
81 81 2
81 5052 1
81 12931 1
81 17827 1
81 17828 1
81 9345 1
81 17829 2
81 17830 1
81 17813 1
81 17804 1
305 305 3
305 6627 1
305 1811 1
305 17831 1
315 315 2
315 7372 1
317 101 1
317 853 1
322 322 1
323 323 1
323 5993 1
323 716 1
323 306 1
323 93 2
323 1779 1
323 5349 1
323 1710 1
323 7707 1
323 6837 1
323 17832 1
323 17833 1
323 17834 1
323 17835 2
323 2651 1
323 17836 1
334 7055 1
334 16990 1
7579 1779 1
345 101 1
345 3048 5
345 66 1
345 6536 1
345 45 1
345 5159 2
345 9552 2
103 103 2
103 8118 1
103 93 2
103 113 1
103 1911 1
103 1446 1
103 7578 1
103 1533 1
103 6803 2
103 1856 1
103 9196 1
103 2423 1
103 17833 1
103 2651 1
103 17837 1
127 1667 2
367 20 1
367 1391 1
367 12221 1
367 2423 1
128 128 2
374 4006 1
1460 1627 1
1460 5125 1
41 3412 1
41 5994 1
391 391 1
391 118 1
391 17820 1
267 267 2
267 377 1
267 7578 1
267 1710 1
267 5189 1
267 6803 2
267 9287 1
267 17820 1
267 17838 1
398 1370 1
295 101 1
295 367 1
295 3160 1
295 5334 2
406 17839 1
42 157 2
268 222 1
268 268 1
268 3243 1
268 244 2
268 3596 2
268 3412 1
268 1466 1
268 8355 1
268 16403 1
268 17840 1
268 8524 1
268 17841 2
435 80 1
435 1847 1
435 6642 1
1307 1230 1
1307 5413 1
1307 194 1
1307 17842 2
6563 6563 1
6563 7448 1
196 2716 1
454 2372 1
454 7601 1
454 2192 1
454 17843 1
454 17844 1
1495 89 4
1495 17801 1
1495 17845 1
1496 5648 1
1498 1498 1
1498 455 1
1498 17846 1
1499 5045 1
477 15 3
477 17819 1
473 41 2
445 445 2
445 296 1
445 239 1
445 1412 2
445 1492 1
445 17847 1
445 7437 1
445 1822 1
445 17848 1
445 13297 1
445 17849 3
504 1688 1
504 9470 1
1516 86 3
1516 8355 1
1516 3870 1
1516 17850 2
506 506 1
243 1644 1
243 17851 1
296 2062 1
296 2055 1
1527 3305 1
1527 1664 2
523 131 2
523 7106 1
536 536 1
536 6837 2
536 2370 1
536 13503 1
6561 967 1
2973 2372 1
62 3048 1
62 7988 1
455 1429 1
455 1430 2
455 2145 1
455 8355 1
455 8914 1
455 1821 2
455 5803 1
455 15741 1
2722 2190 1
1411 7114 1
1411 8974 1
4190 4190 1
4190 408 2
4190 863 1
575 575 1
575 2161 1
588 17803 1
588 17819 1
2988 1014 1
2988 325 1
578 222 4
578 1498 1
578 2862 1
578 578 3
578 2993 1
578 69 3
578 93 7
578 5147 1
578 1644 1
578 1623 1
578 1737 1
578 1932 1
578 7062 3
578 5331 1
578 7361 1
578 4057 1
578 5803 1
578 15002 1
578 3955 1
578 2203 1
578 16139 2
578 11844 1
578 17852 1
578 17809 1
578 17853 1
578 17819 1
578 17854 1
578 17855 1
578 17856 1
86 86 3
86 244 1
86 458 3
874 1922 1
874 7062 1
874 5645 1
63 20 2
63 63 5
63 408 1
63 925 1
63 3719 1
63 1353 1
63 1862 1
63 9272 1
63 15930 2
63 17830 1
5993 5993 1
8416 295 1
2993 2993 1
2993 17855 1
628 527 1
628 1534 2
565 14248 1
633 633 2
633 2908 2
633 214 1
633 2359 1
633 8404 1
633 17857 1
633 17858 1
633 9345 1
633 17859 1
2999 3931 1
634 3969 1
1567 101 2
1567 4253 1
131 315 4
131 131 5
131 1230 1
131 1924 6
131 7540 1
131 5852 2
131 16163 1
131 2442 1
155 377 1
230 17860 1
156 241 1
156 156 2
156 65 1
156 43 1
156 4789 1
156 1104 1
156 1429 1
156 5349 1
156 5052 1
156 1576 1
156 1447 1
156 1513 1
156 2685 1
156 7707 1
156 8298 1
156 17861 1
156 17862 1
156 12772 1
156 17811 1
156 17863 1
156 9345 4
156 12715 1
2 195 1
2 264 1
2 1567 1
2 569 1
2 440 1
2 93 4
2 4516 1
2 3160 2
2 242 1
2 1981 1
2 11951 1
2 11307 1
2 2217 2
2 8355 1
2 7578 1
2 9173 1
2 13692 1
2 2268 3
2 9196 1
2 1822 1
2 12762 1
2 16193 1
2 13084 2
2 13868 1
2 13408 5
2 17864 1
2 17865 1
2 3722 1
2 17813 1
456 456 3
456 1485 1
456 17866 1
22 1837 4
22 17828 1
104 1146 1
641 2889 1
641 641 6
641 408 2
641 7287 4
641 1606 1
641 2436 1
641 5625 1
641 9289 1
641 17828 1
641 17813 2
653 653 3
653 239 1
10 10 5
10 65 1
10 4789 1
10 6536 1
10 113 1
10 51 1
10 5147 1
10 5041 1
10 17851 1
10 8298 1
10 17867 1
10 17868 1
10 17860 1
703 527 1
703 633 1
703 15175 1
703 7707 1
703 16139 1
703 17869 1
703 17870 3
707 264 1
707 707 1
707 44 1
306 363 1
306 306 1
306 483 1
306 1432 1
306 15039 1
306 9345 1
306 17803 4
1594 1594 1
1594 2120 1
1594 5349 1
1594 16152 1
1594 626 1
1594 17871 3
1594 3722 1
1594 17872 2
2957 1432 1
681 681 2
681 89 1
681 47 1
681 1941 3
681 3833 1
681 17844 3
681 16149 3
681 17873 1
654 654 3
654 7707 1
654 4312 1
23 23 3
23 1429 1
23 17874 1
5696 1609 1
726 1856 2
726 9421 1
2908 2908 1
2908 1644 1
2776 2776 2
2776 759 1
958 133 1
958 4181 1
958 6894 1
733 154 1
733 733 1
733 1513 2
733 17875 1
733 12715 1
2768 2306 1
364 1084 1
364 1623 1
364 5953 1
364 7361 1
364 7976 1
364 8375 1
516 445 1
319 236 1
319 733 1
319 319 3
319 67 2
319 280 2
319 1981 2
319 15335 1
319 194 1
319 8900 1
319 14827 1
319 17876 2
319 17867 1
319 17877 1
746 746 1
746 1139 1
746 2331 2
746 17810 1
746 17878 1
749 749 3
749 109 1
408 4190 2
408 86 2
408 408 29
408 163 1
408 863 1
408 89 1
408 1692 1
408 762 3
408 242 1
408 17806 1
408 1922 7
408 2023 3
408 5423 1
408 2164 3
408 5644 3
408 11910 6
408 16330 1
408 17864 2
408 9356 2
408 17803 2
408 17879 1
408 1611 1
408 17880 1
5713 6536 1
244 86 1
244 244 8
244 163 1
244 357 1
244 3596 1
244 1922 2
244 2164 2
244 2186 1
244 4057 1
244 1609 1
244 6225 1
244 17817 1
244 7542 1
244 17800 2
244 17881 1
244 9356 1
438 700 1
438 457 1
438 746 1
438 438 1
438 165 1
438 2107 1
438 8041 1
438 7707 1
65 527 1
65 10 1
65 93 1
65 546 1
65 5293 1
65 1841 2
65 2331 1
65 8298 1
65 17858 1
65 8524 1
3866 3866 1
3866 9362 1
635 635 1
3 3 2
3 7426 1
3048 3048 1
3048 66 1
6627 2344 1
336 336 2
336 1444 2
336 2230 1
336 7261 1
799 16139 2
799 17870 1
66 130 1
66 3048 3
66 66 3
66 136 1
66 3336 1
66 9272 2
66 4164 1
597 597 2
597 161 2
597 214 1
597 17882 1
597 17883 1
246 458 1
246 939 1
246 1051 1
246 214 1
246 4066 2
246 1835 3
246 8986 1
246 12118 1
246 8569 2
723 1430 1
723 17884 1
199 752 1
199 2159 1
825 7034 1
3075 1981 1
3075 6846 1
3075 1448 4
161 161 1
161 1444 1
161 7836 1
161 2157 1
161 4256 1
161 7707 1
161 12689 2
161 17885 1
161 13380 1
832 9952 1
702 702 2
702 1981 1
702 1353 1
702 2331 1
702 17482 3
702 1450 1
702 13258 1
838 1097 2
838 3412 1
838 1466 1
838 8914 1
838 8912 2
838 2437 2
838 1664 2
838 4254 2
3414 541 1
848 222 1
848 848 1
848 3210 1
848 5349 2
848 1854 1
848 15002 1
848 1667 3
848 17836 3
3073 7337 1
550 549 1
550 5293 1
550 17886 1
7722 7722 1
860 264 1
860 367 1
860 860 2
860 3438 1
860 5852 1
860 2423 1
163 101 1
163 408 2
163 163 3
863 408 1
863 863 1
863 1922 1
863 9356 2
7009 7009 2
7009 93 1
7009 3425 1
7009 1627 1
206 246 1
206 206 1
206 5079 1
206 7887 1
2731 2731 2
133 958 1
133 133 2
133 377 1
15 33 2
15 13 2
15 101 2
15 402 1
15 66 1
15 163 1
15 15 5
15 1840 1
15 1109 1
15 1106 1
15 93 1
15 4891 3
15 3128 1
15 1636 1
15 3659 1
15 3227 2
15 4195 1
15 17887 1
15 5809 1
15 8677 1
15 1050 1
15 6021 1
15 9552 1
15 17817 1
15 13480 1
15 13914 1
15 17801 1
15 17888 1
15 1464 1
1686 17824 2
6326 356 1
888 1447 1
67 222 1
67 154 1
67 2731 2
67 67 6
67 3393 1
67 752 1
67 113 1
67 177 1
67 3160 1
67 1947 1
67 2372 1
67 1981 2
67 925 1
67 214 1
67 1922 1
67 5471 1
67 10855 1
67 7354 1
67 1534 1
67 6894 2
67 17889 1
67 17482 1
67 5281 1
67 16193 3
67 12114 1
67 17890 2
67 17891 3
67 17803 1
67 17878 1
67 17892 1
67 17893 1
67 17830 2
67 17894 1
67 17856 2
67 5783 1
67 16149 1
67 17895 1
67 17842 1
67 13921 1
471 555 1
471 7034 2
471 6837 1
471 8793 3
471 17858 1
808 17803 1
4789 5045 1
4789 17868 1
906 156 1
906 8099 1
906 1569 1
906 17841 2
75 406 1
75 75 2
75 2331 2
75 17891 3
3438 3438 1
3438 2491 2
3438 17896 2
1790 1837 2
6278 3321 1
1559 1559 3
1559 1644 1
1559 1412 2
1559 2093 1
1559 1534 3
1559 6837 1
1559 13904 1
1559 17891 1
1559 17897 1
569 454 1
569 9855 1
569 5113 1
458 527 1
458 458 20
458 387 1
458 459 1
458 93 6
458 1429 1
458 1627 4
458 1370 1
458 1894 2
458 2356 1
458 17898 1
387 458 1
387 387 1
387 4195 1
387 2330 1
387 17899 2
387 3739 1
387 8307 1
937 4012 1
939 2889 2
939 131 1
939 939 2
939 2114 1
941 941 2
941 1045 1
942 7163 1
942 17900 1
410 17901 1
1734 759 1
1734 7712 1
1734 5045 3
1734 5625 1
1734 17833 1
876 876 1
459 458 3
459 2114 1
459 17820 1
505 505 2
505 7578 2
505 1926 1
505 17902 3
505 17893 1
505 17903 1
505 17804 1
957 3585 1
600 680 1
600 600 2
850 3393 1
483 483 1
165 3955 1
1557 1557 1
1557 1558 1
1557 8686 1
1557 17904 1
3393 3393 2
3393 17905 1
484 1623 1
4 527 1
4 654 2
4 458 1
4 483 1
4 4 4
4 69 1
4 1064 1
4 93 2
4 47 1
4 1155 1
4 1284 1
4 1339 1
4 1627 3
4 3458 1
4 2186 1
4 194 1
4 8986 2
4 17906 1
4 2331 1
4 8677 1
4 1639 1
4 1821 2
4 6837 6
4 8793 1
4 6011 1
4 17907 3
4 14827 2
4 1837 1
4 17908 2
4 13576 1
4 2439 1
4 16139 1
4 2442 1
4 17800 4
4 13297 1
4 13868 1
4 17909 1
4 17810 1
4 17910 1
4 17869 1
4 9345 1
4 17830 1
4 17911 1
69 69 5
69 1821 2
997 1429 3
1230 131 2
1230 939 1
1230 17912 1
998 12118 2
273 7540 1
273 2050 1
273 2411 1
977 408 2
977 977 1
977 17913 3
485 456 1
89 89 4
89 117 2
89 6924 1
89 1513 1
89 7707 1
89 2344 1
89 7204 1
89 17914 1
89 2448 1
89 17915 3
89 17830 1
89 17894 2
89 2089 2
953 1339 2
953 17850 1
953 9289 1
325 15 1
325 325 1
325 7174 1
8472 8472 1
759 2776 2
759 759 2
759 1862 1
7091 7091 1
7091 9362 1
7091 16078 1
1037 214 1
326 759 2
326 1569 1
326 1444 2
1045 941 4
1045 194 2
1924 131 2
1924 1924 5
3394 8404 1
136 136 2
136 194 1
136 7707 1
136 1852 1
136 17916 1
1051 246 3
44 799 1
44 66 3
44 2731 1
44 75 1
44 7641 2
44 44 1
44 357 1
44 26 1
44 2107 1
44 6803 1
44 2306 1
44 7707 2
44 17816 1
44 1847 1
44 9552 1
44 8707 1
44 17917 1
44 17840 2
44 1464 3
44 8524 1
44 12715 2
44 17918 1
