0 0 2
0 1 1
0 2 1
0 3 4
0 4 1
0 5 1
0 6 2
0 7 1
0 8 1
9 10 1
11 10 1
12 12 2
12 13 1
12 14 1
12 15 1
12 16 1
12 17 1
12 18 1
12 19 1
20 20 3
20 13 1
20 21 1
20 22 1
20 23 1
20 24 2
20 25 1
20 26 1
20 27 1
20 28 1
20 29 1
20 30 4
31 31 1
31 32 1
33 33 2
33 34 1
33 35 1
33 15 1
33 36 1
37 37 1
38 38 13
38 39 1
38 40 1
38 41 2
38 42 2
38 2 1
38 43 1
38 15 1
38 25 1
38 44 1
38 45 1
38 26 1
38 46 1
38 47 1
38 48 1
38 49 1
38 50 2
38 51 1
38 52 1
38 53 1
38 54 2
38 55 1
38 28 1
38 56 1
38 57 5
38 58 3
38 59 1
60 60 7
60 61 2
60 39 1
60 62 3
60 63 3
60 64 4
60 65 1
60 66 1
60 67 2
60 68 1
60 69 1
60 44 1
60 45 5
60 70 1
71 38 1
71 71 1
71 39 1
71 72 1
71 73 1
71 74 1
71 2 1
71 10 1
71 67 1
71 75 1
71 25 1
71 47 1
71 52 1
71 76 1
71 77 1
71 78 1
71 79 1
80 80 14
80 13 2
80 81 2
80 82 2
80 83 1
80 84 1
80 85 2
80 86 2
80 74 1
80 2 1
80 3 2
80 87 1
80 88 1
80 89 1
80 90 1
80 91 1
80 6 2
80 92 1
80 93 1
80 18 1
80 94 1
80 95 1
80 51 2
80 96 2
80 97 1
80 29 3
98 99 1
100 71 1
100 100 19
100 13 1
100 14 1
100 101 2
100 102 2
100 103 2
100 2 1
100 104 2
100 105 1
100 106 1
100 107 1
100 67 2
100 25 1
100 108 3
100 109 1
100 110 1
100 111 1
100 112 1
100 113 4
100 95 2
100 48 1
100 114 2
100 115 1
100 116 1
100 117 1
100 118 1
100 55 1
100 119 1
100 28 2
100 77 1
100 120 3
100 57 1
100 121 1
100 122 1
100 123 1
100 124 1
100 125 2
100 126 3
61 71 2
61 100 1
61 61 1
61 39 1
61 127 2
61 128 1
61 42 1
61 129 2
61 130 1
61 131 1
61 104 1
61 132 1
61 3 1
61 133 1
61 134 1
61 135 1
61 136 1
61 137 1
61 138 1
61 139 1
61 140 1
61 141 1
61 142 1
61 143 1
61 144 1
61 125 1
145 145 1
146 147 1
146 148 1
149 65 1
150 5 1
13 38 1
13 71 1
13 151 1
13 80 1
13 100 3
13 61 1
13 13 11
13 152 2
13 81 1
13 72 1
13 42 1
13 153 1
13 154 1
13 155 1
13 156 1
13 22 1
13 104 1
13 157 1
13 158 1
13 159 1
13 160 1
13 161 2
13 162 1
13 163 1
13 134 1
13 164 1
13 25 2
13 165 1
13 166 2
13 167 1
13 168 1
13 109 1
13 169 1
13 170 1
13 171 1
13 172 1
13 173 1
13 174 1
13 92 1
13 46 1
13 93 2
13 18 2
13 175 1
13 176 2
13 95 1
13 177 2
13 178 1
13 179 1
13 52 1
13 115 1
13 180 3
13 181 1
13 118 1
13 182 1
13 183 1
13 184 1
13 36 2
13 77 2
13 185 1
13 57 1
13 186 2
13 187 1
13 188 3
13 189 1
13 190 1
13 191 1
13 192 1
13 193 1
