0 0 1
0 761 1
0 5422 1
0 1532 1
0 5209 1
0 2202 2
9 9 3
9 7082 1
11 11 2
11 15234 3
11 15235 1
12 42 1
12 1623 1
872 872 1
872 3540 1
872 12702 1
20 11 1
20 10483 1
20 27 1
20 5440 1
20 15236 1
20 15235 1
20 15237 1
20 1229 1
38 38 1
38 3476 1
38 44 3
38 10360 2
38 9964 1
38 15238 2
60 60 3
60 334 1
60 345 1
60 67 1
60 44 1
60 1060 1
60 861 1
71 1881 1
80 80 2
80 101 1
80 787 1
80 424 4
80 1104 1
80 13544 1
80 1390 1
80 2093 1
80 11002 1
80 15235 3
80 15239 1
98 4170 1
100 100 1
100 315 7
100 104 2
100 12384 2
100 15 1
100 1878 2
100 93 2
100 883 1
100 7551 1
100 5440 1
100 7988 1
100 3751 1
100 15240 2
100 15241 1
100 11734 1
100 15242 1
100 15235 2
100 15243 1
61 61 4
61 362 1
61 1924 1
61 7551 2
13 13 2
13 220 1
13 101 1
13 391 1
13 590 1
13 35 1
13 578 2
13 363 3
13 157 1
13 438 1
13 548 1
13 43 1
13 702 2
13 478 1
13 10483 1
13 76 1
13 1429 1
13 7551 1
13 5623 1
13 1932 1
13 5440 1
13 5073 1
13 10081 1
13 9720 1
13 11321 1
13 8924 1
13 15244 1
13 15245 1
13 15246 1
13 15247 1
13 6975 1
13 5501 1
13 7840 1
13 15248 3
13 4169 1
13 15249 1
13 5928 1
13 15250 1
13 15237 1
13 15251 1
13 15252 1
203 11430 1
5013 5013 2
5013 93 1
204 204 1
204 2077 2
152 554 1
220 220 3
220 315 4
220 7551 1
228 228 1
228 107 1
228 162 1
228 979 1
228 15253 1
236 236 2
236 15234 1
238 4521 1
241 241 1
241 10 1
241 9756 1
241 15234 1
241 15243 2
2856 61 1
101 101 1
101 363 2
101 245 1
101 75 1
101 3476 1
101 47 3
101 5378 1
101 1412 1
101 1429 2
101 5209 1
101 7988 1
101 3751 1
101 1881 1
101 9870 1
101 2209 1
101 15254 1
101 4183 1
101 5550 1
264 80 1
264 264 5
264 504 1
264 523 1
264 35 1
264 11371 1
264 336 1
264 702 1
264 16 1
264 552 1
264 108 1
264 1043 1
264 1084 1
264 6392 1
264 1106 1
264 861 2
264 1390 1
264 11004 1
264 5347 2
264 11344 1
264 15255 1
264 15256 1
264 15257 1
264 15258 1
264 15239 1
264 15259 1
286 5168 1
286 727 1
286 15260 1
39 132 1
81 81 5
81 272 1
81 248 1
81 5403 1
81 15261 1
305 305 1
305 306 1
305 1429 1
265 265 1
265 377 1
265 1309 1
265 1000 1
265 5623 1
265 1780 1
265 15253 1
3744 15262 1
313 10895 1
15263 267 1
4598 4598 1
4598 218 1
315 0 1
315 220 3
315 315 10
315 334 2
315 402 1
315 438 1
315 850 1
315 173 1
315 92 1
315 595 1
82 12384 1
82 8103 2
2897 315 1
323 323 1
323 454 1
323 577 1
323 363 1
323 456 1
323 224 1
323 93 6
323 6695 1
323 1429 1
323 1390 1
323 9978 1
323 2026 1
323 15264 1
323 15265 1
323 10204 1
334 0 1
334 315 1
334 334 3
334 420 2
334 590 2
334 759 1
334 595 2
334 5209 1
334 8924 1
334 5498 1
334 7748 1
334 15266 1
83 173 2
40 761 2
345 7919 1
3667 15267 1
103 80 1
103 264 1
103 103 4
103 472 1
103 523 1
103 471 1
103 1185 1
103 2010 1
103 5403 1
103 1599 1
103 15257 1
127 127 2
127 230 1
127 363 1
127 731 3
127 949 1
127 11083 1
127 424 1
127 1309 1
127 669 1
127 93 1
127 6699 1
127 2005 1
127 13828 2
127 7570 1
127 1390 1
127 1413 1
127 1466 1
127 9714 1
127 11385 1
127 3946 2
127 5195 2
127 15268 2
127 15269 2
127 15248 1
127 15253 1
127 15235 1
128 61 1
128 128 3
128 3571 1
128 119 2
128 2003 1
128 9742 2
128 2167 1
374 248 1
374 418 1
374 934 2
374 15247 1
1460 1460 1
1460 1411 1
1460 224 1
1460 15270 1
41 827 3
41 99 1
41 13817 1
41 2192 1
41 7948 1
383 13828 2
385 15271 1
385 5128 1
391 80 1
391 391 1
391 2754 1
391 270 1
391 15 1
267 15263 1
267 267 4
267 107 2
267 666 2
267 11083 2
267 4629 1
267 76 2
267 5043 1
267 1980 1
267 3412 1
267 15272 1
267 1429 1
267 1558 1
267 5209 1
267 5467 1
267 2192 2
267 11344 1
267 2211 1
267 15273 1
267 11575 1
267 15274 1
398 398 3
398 363 1
398 104 1
398 702 1
398 133 1
398 3441 1
398 259 1
398 7642 1
398 7840 1
398 5928 1
398 15235 1
295 295 1
295 702 1
295 4776 1
295 595 1
295 9978 1
295 10575 1
295 12421 1
295 15235 1
406 264 2
406 406 6
406 1037 2
406 3952 1
406 6612 1
406 1644 1
406 1029 1
406 1473 1
406 15275 1
406 5144 1
406 11343 1
406 11297 1
406 2202 2
406 15238 1
406 15276 1
413 76 1
42 12 1
42 42 5
42 3051 2
42 133 1
42 8156 1
42 2654 1
42 140 2
42 11004 2
42 15277 1
42 15257 1
420 420 2
420 668 1
420 1752 1
420 3575 1
268 268 2
268 875 1
268 552 1
268 853 1
268 3571 1
268 557 1
268 1932 1
268 5403 2
268 3850 1
268 12052 1
268 4136 1
268 15278 2
268 15279 2
268 15235 1
354 8156 1
354 3984 2
354 2010 1
435 536 1
435 1390 1
515 1881 1
439 355 1
439 15280 1
4211 15281 1
441 1767 1
1307 80 1
1307 1307 5
1307 771 1
1307 136 1
1307 794 2
1307 308 1
1307 4189 1
1307 2017 1
1307 14466 1
1307 10280 2
1307 7235 1
1307 11405 1
1307 8924 1
1307 15282 2
1307 15257 3
1307 15283 1
3249 5195 1
873 590 1
873 15 1
873 1592 1
873 1811 2
873 5499 1
452 452 2
452 4818 1
452 109 1
452 3261 1
454 454 5
454 542 4
454 578 1
454 456 3
454 355 2
454 1063 1
454 1043 3
454 5297 2
454 3540 1
454 93 1
454 10697 1
454 1390 1
454 9978 1
454 1413 1
454 3832 1
454 5222 1
454 7601 1
454 9714 4
454 5195 4
454 15284 2
454 15235 3
454 15239 1
454 15265 5
1498 15285 1
375 15286 1
2853 5427 2
472 472 3
472 272 2
472 10483 1
472 13817 1
472 2012 1
472 7570 1
472 11717 1
1499 1499 1
1499 350 1
1499 1264 1
1499 690 1
34 34 1
34 2889 1
34 23 1
34 12384 1
34 163 1
34 994 2
477 3540 2
477 93 1
477 47 1
477 4853 1
477 2023 1
477 1413 2
477 15287 4
477 11321 1
477 15288 1
473 38 1
473 80 1
473 473 2
473 590 1
473 272 1
473 2788 2
473 888 1
473 4 1
473 440 1
473 358 1
473 3582 1
473 3302 2
473 99 1
473 905 1
473 859 1
473 5409 1
473 5209 1
473 9978 5
473 5403 2
473 9899 1
473 2186 3
473 6106 1
473 15289 3
473 15290 1
473 15291 1
473 14018 1
473 15241 1
473 10498 1
473 7942 1
473 15278 2
473 15274 2
473 15292 1
473 15293 1
473 15235 1
473 10204 1
445 3243 1
445 244 1
445 10965 1
445 10271 1
504 504 2
504 3952 1
504 8103 1
504 11344 1
3290 3290 1
296 222 1
296 454 1
1527 1527 3
1527 838 2
1527 1370 2
1527 5403 2
1527 15294 1
520 520 2
520 456 2
520 3952 1
520 1212 1
520 7152 2
521 521 2
521 8103 1
521 5209 1
523 523 3
523 719 1
523 377 1
2860 67 1
527 15295 1
530 585 1
530 3992 1
530 259 1
530 1737 1
530 1703 1
530 1881 2
530 11030 1
530 11396 1
530 15296 1
11129 11129 2
11129 11779 1
324 324 1
534 534 2
534 5128 1
129 129 2
129 731 1
536 536 5
536 306 3
536 8621 1
537 603 2
537 929 4
542 542 3
542 280 1
6561 4 1
549 3397 1
