from_id	to_id	weight
1	4556	1
3	3	3
3	78	1
3	381	1
3	462	1
3	2575	2
3	3546	1
3	6316	2
3	6666	3
3	6953	1
3	7325	1
3	7554	1
3	7681	1
22	22	8
22	51	2
22	66	1
22	78	1
22	259	1
22	431	1
22	484	1
22	1590	1
22	1650	1
22	2051	1
22	2294	1
22	3609	1
22	4086	1
22	4362	1
22	4367	1
22	4556	1
22	4558	1
22	4842	3
22	4953	1
22	5371	1
22	6357	1
22	6415	1
22	6531	1
22	6651	1
22	6670	1
22	6994	1
22	7005	1
22	7089	1
22	7726	1
22	7915	1
22	8061	1
25	935	1
25	6886	1
27	290	1
27	1234	1
27	1459	1
27	2807	1
27	3859	1
27	4961	1
27	7830	1
32	32	1
32	1826	1
40	2757	1
45	45	2
45	1851	2
45	2554	1
45	3664	1
45	3988	1
45	4528	1
45	6316	1
45	7607	1
45	7956	1
49	49	4
49	348	1
49	381	1
49	396	1
49	1353	1
49	1859	1
49	1946	1
49	2051	2
49	2294	1
49	3402	1
49	7762	1
51	51	5
51	484	1
51	1186	1
51	1229	1
51	1234	2
51	1345	3
51	1355	2
51	1450	1
51	2294	1
51	2938	1
51	3664	1
51	4782	1
51	4872	1
51	4991	1
51	5292	1
51	5301	1
51	5484	1
51	6898	2
51	7089	1
51	7335	1
51	7641	1
51	7874	1
51	8044	1
51	8068	1
51	8069	1
66	66	1
66	78	1
66	290	1
66	717	1
66	1149	1
66	2051	1
66	2874	1
66	6545	2
66	6862	1
66	6886	1
66	6960	1
66	7653	2
66	7726	2
66	7769	1
66	36067	1
78	1	2
78	22	2
78	78	20
78	83	1
78	93	1
78	290	1
78	379	1
78	394	1
78	396	1
78	416	1
78	582	8
78	766	1
78	800	1
78	1047	1
78	1355	1
78	1528	3
78	1532	1
78	1715	1
78	1826	1
78	2051	3
78	2095	1
78	2938	2
78	3473	1
78	3992	1
78	4076	1
78	4213	1
78	4556	1
78	4606	1
78	4622	1
78	4910	2
78	5301	1
78	5810	1
78	6316	4
78	6836	2
78	6936	1
78	7002	1
78	7079	1
78	7089	2
78	7285	1
78	7538	1
78	7607	1
78	7681	1
78	7687	1
78	7721	1
78	7762	2
83	45	1
83	78	3
83	83	17
83	238	1
83	450	1
83	717	1
83	947	1
83	1409	3
83	2318	1
83	2391	4
83	2807	1
83	2874	1
83	3546	1
83	3901	2
83	3988	2
83	4002	1
83	4183	1
83	4336	1
83	4842	1
83	5101	1
83	5714	1
83	6153	1
83	6756	1
83	6818	1
83	7031	4
83	7262	1
83	7285	3
83	7364	2
83	7437	1
83	7739	1
83	8039	1
83	19475	1
83	36067	1
93	93	1
93	400	1
93	1149	1
93	2811	1
93	7931	1
102	454	1
102	4076	1
102	7534	1
102	19475	1
109	83	1
109	109	2
109	448	1
109	1657	1
