from_id	to_id	weight
1	2	2
1	4790	1
1	53197	1
22	78	1
22	34538	1
22	61413	1
49	396	1
49	1017	1
49	4814	3
49	20196	1
49	67038	2
66	66	1
66	15197	1
66	24965	1
66	40154	1
66	47300	1
66	68573	1
75	75	4
75	290	3
75	1098	1
75	2811	1
75	2841	1
75	3075	1
75	8385	1
75	14233	2
75	16639	1
75	21815	1
75	22277	1
75	47763	1
75	47958	1
75	52936	1
75	64548	1
75	66649	1
75	68514	1
78	78	1
78	1649	1
78	2811	1
78	26591	1
78	58952	2
78	66718	1
102	102	1
121	121	3
121	290	1
121	4177	1
121	4721	1
121	6094	1
121	6936	1
121	7458	1
121	22709	1
121	27398	1
121	35731	1
121	62675	1
121	66638	1
121	66686	1
184	184	4
184	290	3
184	36302	1
184	58952	1
250	250	1
284	284	1
284	13767	1
290	290	32
290	1328	2
290	2356	7
290	2811	1
290	4177	1
290	4528	1
290	4721	1
290	6094	1
290	6666	1
290	6950	1
290	12310	1
290	13431	1
290	14450	1
290	16639	2
290	19186	1
290	22277	1
290	22878	1
290	24078	1
290	27828	2
290	38783	2
290	38821	2
290	40847	1
290	41075	1
290	41291	2
290	58057	1
290	58952	1
290	62601	2
290	64663	1
290	66688	5
290	66727	1
290	66946	1
290	67125	1
290	68468	2
290	68473	1
297	102	2
297	297	7
297	349	1
297	391	2
297	2416	1
297	14233	1
297	26522	1
297	26591	1
297	26659	1
297	37646	1
297	56553	1
297	60986	1
297	61426	1
297	62367	5
297	66536	1
297	67078	3
302	302	1
303	303	2
303	1017	1
303	1100	1
317	6094	1
317	17787	1
317	29218	1
317	37646	1
317	41075	1
317	66875	2
317	67144	1
318	41291	1
344	344	1
360	22	1
360	184	1
360	344	2
360	360	3
360	2039	2
360	12310	1
360	22763	2
360	43687	1
360	53075	1
360	62601	7
360	62675	1
381	1946	1
381	36067	1
381	60665	1
381	66195	1
391	391	3
391	2819	1
391	3837	1
391	4428	1
391	11056	1
391	12419	1
391	19088	1
391	19545	5
391	21574	1
391	22051	1
391	58057	1
391	64495	1
391	66130	1
391	66751	1
394	297	1
394	34518	2
394	36067	1
394	66688	1
394	68207	1
398	398	2
402	184	1
402	2664	4
402	20412	1
402	21965	1
402	41970	3
404	19874	1
405	398	1
406	24916	1
428	44651	1
437	437	1
437	15197	1
437	42325	1
438	1310	1
439	439	1
439	13139	1
440	2264	1
440	7368	1
440	8628	1
440	34538	1
440	48431	1
440	64663	1
454	2893	1
454	8799	1
454	13650	1
454	20803	1
454	37059	1
454	66517	1
454	66693	1
454	66920	1
454	66936	1
469	21146	1
519	9617	1
580	66688	1
613	31722	1
613	35936	1
613	54656	4
613	59023	1
613	66597	1
613	68354	3
630	1532	3
674	1409	1
728	728	3
732	732	2
732	67140	1
763	763	4
763	778	2
763	3272	1
763	4832	1
763	11926	1
763	18785	2
763	18943	4
763	24916	3
763	28104	1
763	33018	1
763	34490	1
763	37059	2
763	37103	1
763	40793	1
763	42181	1
763	42440	1
763	44644	4
763	50614	1
763	57021	1
763	59239	2
763	60665	2
763	62507	2
763	62601	1
763	66622	1
763	66649	2
763	66693	2
763	66875	2
763	66920	1
763	68579	1
766	9924	1
766	12289	1
766	15749	1
766	22277	1
766	32210	1
766	38626	1
766	40723	1
766	66167	2
766	66543	1
766	68484	2
778	778	1
778	15129	4
778	23242	1
778	36688	2
798	317	1
798	41075	2
801	12419	1
801	34538	4
801	35840	4
801	38744	3
806	68212	1
806	68413	1
892	892	2
892	11260	1
892	30684	1
892	55893	1
934	934	1
947	43687	1
947	68548	1
955	1079	1
955	3106	2
955	51778	1
955	54396	2
970	9694	1
970	10481	1
970	66046	1
1004	68514	1
1048	297	2
1056	3199	1
1056	61426	1
1061	4600	1
1061	41638	1
