from_id	to_id	weight
1	7455	1
3	14726	1
22	22	1
22	4362	1
22	5690	2
22	11142	1
22	14969	1
22	17845	1
37	297	1
45	45	4
45	184	1
45	3995	1
45	11142	1
45	14547	2
49	49	2
49	184	1
49	437	4
49	3473	1
49	4528	4
49	8818	1
49	10217	3
49	12166	1
49	14969	1
49	20042	1
49	20196	1
51	19673	1
66	66	1
66	78	1
66	297	1
66	1851	2
66	13809	1
66	13835	1
66	17101	1
66	19872	1
66	19882	1
78	78	2
78	763	1
78	2530	1
78	8320	1
78	8818	3
78	9712	1
78	12166	3
78	15934	2
78	19075	1
83	8899	1
88	2215	1
88	6950	2
100	100	1
102	11966	2
102	14547	1
109	109	2
109	360	1
111	2622	1
111	3996	1
121	100	1
121	184	1
121	451	1
121	1363	1
121	1851	1
121	1985	1
121	2623	1
121	2837	1
121	3525	1
121	4333	1
121	5274	1
121	6140	1
121	6301	2
121	6545	1
121	7110	1
121	10909	1
121	11417	1
121	12178	1
121	14067	1
121	14726	1
121	16046	1
121	19548	1
121	19620	1
121	19647	1
121	20187	1
121	35353	1
143	6094	1
184	45	1
184	184	2
184	2181	3
184	5587	3
184	5690	1
184	10503	1
184	14547	1
238	238	1
238	1946	2
238	19649	1
238	20264	1
250	431	1
250	12310	1
250	20101	1
271	11765	1
284	184	1
290	290	1
290	1648	1
290	2841	1
290	7139	1
290	8899	1
290	10330	1
290	11919	1
290	12310	1
290	14171	1
290	14447	1
290	14490	1
290	15864	1
290	15934	2
290	16913	1
290	18494	1
290	19957	1
290	19969	1
290	20221	1
297	297	5
297	1985	1
297	2191	1
297	5628	1
297	6140	1
297	6794	1
297	9481	3
297	16046	1
297	16839	1
297	17498	1
297	17845	1
297	18730	1
297	19493	1
297	19520	1
297	19523	1
297	19796	1
297	19864	1
317	184	4
317	317	2
317	1335	2
317	2837	1
317	2841	3
317	5756	1
317	6976	2
317	10365	1
317	14124	1
317	20108	1
317	20274	1
318	6301	1
318	19680	1
327	327	1
327	13809	1
343	3502	1
344	344	7
344	360	3
344	1094	7
344	1353	3
344	4362	4
344	9516	1
344	9928	1
344	14447	4
344	17875	1
344	20244	1
345	2384	1
345	7110	1
345	11100	2
345	19785	1
348	7139	1
348	17845	1
348	35353	1
349	19116	1
353	353	3
353	2597	1
353	6094	1
353	6976	2
353	12178	1
353	17637	1
353	18814	1
353	19033	1
353	19693	1
360	109	1
360	344	3
360	360	7
360	2095	1
360	4721	1
360	6301	1
360	11546	1
380	9871	1
381	49	1
391	788	1
391	2349	1
391	6514	1
391	19905	1
391	19980	1
394	18814	1
394	19782	1
394	19801	1
402	109	1
402	184	4
402	360	1
402	2191	1
402	3995	1
404	16943	1
405	4556	2
405	5429	1
405	9652	1
406	406	3
406	3106	1
406	3995	1
406	6133	1
406	6460	1
406	8452	1
406	10400	1
406	11142	1
406	12248	1
406	19313	1
406	19829	1
406	19921	2
406	19958	2
406	20097	1
408	408	1
408	2631	1
424	4298	1
424	15197	1
424	20152	1
425	9246	1
431	431	2
431	8410	2
431	14869	2
431	15934	1
431	16702	2
437	49	2
437	344	1
437	437	2
437	1874	1
437	2841	1
437	10217	1
437	14547	1
437	19548	1
440	6094	1
440	19902	1
450	450	3
450	6262	2
450	13351	1
450	20221	1
451	451	2
451	6153	1
451	6976	1
451	19475	1
451	19808	1
454	1131	1
454	1619	1
454	5175	1
454	5583	1
454	5701	1
454	6094	1
454	7442	1
454	12489	1
454	14581	1
454	18682	1
454	19368	1
454	19493	2
454	19795	2
454	19882	1
454	19885	1
454	19995	1
460	460	1
460	5094	1
460	7455	2
460	19785	1
460	20065	1
461	461	2
461	8410	1
468	1050	1
468	15934	1
468	16504	1
468	19897	1
473	1703	3
477	15197	2
484	3402	4
484	4556	1
519	5690	1
519	7868	2
519	19475	1
519	19945	1
532	19965	1
582	582	2
582	3992	1
582	10909	1
582	14969	1
586	586	2
586	800	1
586	1050	1
586	1441	1
586	2865	1
586	4528	1
586	7341	1
586	7442	1
586	10330	1
586	13809	2
586	13842	1
586	14969	1
586	15934	1
586	19548	1
586	19688	1
613	6316	1
613	8794	1
613	10446	1
613	11142	1
613	13972	1
613	19688	1
613	19874	1
613	20137	1
613	20264	1
619	7139	1
683	683	1
683	11142	1
703	703	2
703	2841	2
703	9946	1
703	10446	1
703	17845	1
732	1730	1
733	332	1
733	3993	1
733	8176	1
733	16750	1
733	19934	1
733	20078	1
745	14447	1
750	750	1
750	11142	2
750	13119	1
763	406	5
763	431	1
763	451	1
763	586	1
763	733	2
763	763	7
763	1162	2
763	1358	1
763	2554	1
763	2586	3
763	2841	2
763	3502	1
763	3664	2
763	4262	1
763	4528	2
763	4721	3
763	6140	1
763	7139	1
763	7743	2
763	8008	1
763	8379	1
763	8452	1
763	11684	1
763	11733	1
763	11765	1
763	12166	2
763	12597	2
763	12914	1
763	13351	1
763	13809	2
763	14171	1
763	14447	1
763	15398	1
763	15629	6
763	15735	2
763	15934	1
763	16007	1
763	16702	2
763	17660	2
763	18240	1
763	18542	1
763	18943	1
763	19037	1
763	19313	4
763	19548	1
763	19732	1
763	19778	1
763	19793	1
763	19829	5
763	19885	1
763	19934	6
763	19949	1
763	19995	1
763	20015	1
763	20111	1
763	20177	2
763	20216	3
766	766	3
766	1358	1
766	8479	1
766	9853	1
766	10503	1
766	13842	1
766	19881	3
778	778	1
778	4362	1
778	6262	1
800	586	1
824	824	3
824	4091	1
824	5177	1
824	6651	1
824	10729	1
824	13941	1
824	15934	1
824	16183	1
824	19215	1
824	19597	2
824	20183	1
889	889	1
889	13363	1
889	14497	2
919	297	1
933	933	1
933	9550	1
934	2865	1
934	8799	1
935	3208	1
935	6113	3
943	11966	1
955	955	1
955	19661	1
956	2530	1
956	4721	1
956	6101	1
956	6794	1
956	10687	1
972	6154	1
972	20073	1
972	20175	1
986	5181	1
986	6545	3
1004	1335	4
1004	2349	1
1004	2968	1
1004	5656	1
1004	5784	3
1004	9550	1
1004	9736	1
1004	13904	1
1004	14574	1
1004	14581	2
1004	18812	4
1004	19073	2
1004	19149	3
1004	19673	2
1004	19992	1
1017	100	1
1017	4528	1
1040	1040	1
1040	35353	1
1044	1302	1
1044	1441	1
1044	12688	1
1044	18036	1
1044	19008	1
1050	1050	4
1050	2926	1
1050	3272	1
1050	5831	1
1050	6094	1
1050	6514	1
1050	8419	1
1050	13809	1
1050	15398	1
1055	788	1
1055	1055	1
1055	10076	1
1055	17458	1
1056	5175	1
1056	16321	1
1056	19096	1
1056	19189	1
1061	1061	1
1061	2384	1
1061	11142	3
1061	11540	5
1061	14830	1
1061	18036	1
1061	19503	1
1061	20111	2
1061	44243	1
1068	184	1
1079	1079	1
1079	5091	2
1094	344	1
1094	1094	2
1094	20127	1
1096	19520	2
1100	1100	1
1100	10217	1
1106	17457	1
1109	317	1
1114	1114	2
1114	4433	1
1121	1121	1
1121	6316	1
1121	7139	1
1131	238	1
1131	933	1
1131	1131	5
1131	5743	1
1131	6113	3
1131	7139	1
1131	8419	1
1131	9404	1
1131	9550	1
1131	9712	1
1131	11142	3
1131	12176	3
1131	13363	1
1131	13809	1
1131	15792	4
1131	16537	1
1131	18060	2
1131	19008	1
1131	19029	1
1131	19149	2
1131	19399	2
1131	19658	2
1131	19724	1
1131	19795	1
1131	19901	1
1131	19950	1
1131	19988	3
1131	19992	1
1131	20001	2
1131	20012	2
1131	20125	2
1131	20208	1
1149	6521	1
1149	19639	1
1162	9962	1
1162	12310	1
1162	19658	1
1176	1176	1
1176	2926	1
1176	10605	1
1176	14490	4
1176	15934	1
1198	613	1
1198	2129	1
1198	2160	1
1198	2659	1
1198	12914	1
1266	431	1
1266	1266	3
1266	6032	1
1266	11124	1
1266	11142	1
1266	19885	5
1266	20266	1
1275	4528	1
1291	19313	1
1306	1306	2
1306	4790	1
1306	5690	1
1306	6753	5
1306	10446	2
1306	10503	1
1306	11072	1
1306	11142	2
1306	14756	2
1306	14969	1
1306	17263	1
1306	17456	1
1306	19872	1
1306	35833	1
1335	1004	1
1335	2327	4
1335	3969	1
