from_id	to_id	weight
1	1	12
1	2	3
1	11	1
1	19	1
1	25	2
1	27	2
1	45	2
1	66	1
1	88	2
1	100	1
1	143	1
1	297	1
1	310	1
1	343	3
1	344	2
1	349	1
1	350	1
1	397	1
1	404	1
1	447	1
1	451	4
1	750	1
1	791	1
1	812	7
1	813	1
1	996	1
1	1019	3
1	1020	2
1	1079	1
1	1172	1
1	1231	1
1	1234	2
1	1330	1
1	1335	3
1	1353	1
1	1441	1
1	1450	1
1	1459	2
1	1468	7
1	1475	2
1	1483	1
1	1519	1
1	1521	1
1	1532	5
1	1551	1
1	1631	1
1	1636	4
1	1641	1
1	1651	1
1	1664	1
1	1791	1
1	1799	1
1	1986	1
1	2008	1
1	2064	1
2	2	6
2	32	1
2	297	1
2	370	1
2	397	2
2	404	1
2	431	2
2	622	1
2	683	1
2	930	1
2	1363	1
2	1589	1
2	1986	3
2	2008	1
2	2099	1
3	3	4
3	27	1
3	45	4
3	55	2
3	107	1
3	143	1
3	175	1
3	262	1
3	284	1
3	351	3
3	360	1
3	429	1
3	451	1
3	469	1
3	494	1
3	699	1
3	763	1
3	800	1
3	812	1
3	936	1
3	943	1
3	1021	1
3	1042	1
3	1049	2
3	1095	1
3	1171	2
3	1220	1
3	1353	2
3	1366	1
3	1369	1
3	1422	1
3	1441	1
3	1460	1
3	1462	2
3	1465	1
3	1526	1
3	1532	1
3	1547	2
3	1570	1
3	1585	1
3	1591	1
3	1641	1
3	1651	1
3	1664	1
3	1724	1
3	1761	1
3	1763	1
3	1768	1
3	1779	2
3	1837	1
3	1847	1
3	1956	1
3	1960	2
3	4556	3
3	36108	3
4	4	1
4	382	1
4	1000	1
11	1	3
11	11	7
11	22	1
11	28	1
11	32	1
11	45	1
11	78	2
11	135	1
11	136	1
11	290	1
11	297	1
11	310	1
11	350	1
11	382	2
11	431	1
11	622	1
11	630	1
11	717	1
11	750	1
11	806	1
11	1047	1
11	1162	1
11	1171	1
11	1245	1
11	1335	1
11	1374	1
