1	4
2	4
3	4
4	4
5	3
6	3
7	6
8	3
9	3
10	3
11	4
12	4
13	3
14	3
15	1
16	4
17	4
18	3
19	3
20	3
21	3
22	2
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	4
31	4
32	4
33	4
34	3
35	3
36	1
37	1
38	3
39	3
40	4
41	3
42	3
43	4
44	4
45	4
46	3
47	3
48	6
49	1
50	1
51	4
52	3
53	3
54	4
55	4
56	1
57	4
58	1
59	4
60	3
61	3
62	1
63	1
64	6
65	3
66	1
67	1
68	4
69	4
70	4
71	4
72	3
73	3
74	3
75	1
76	6
77	4
78	2
79	4
80	4
81	1
82	4
83	4
84	3
85	3
86	3
87	4
88	1
89	6
90	4
91	3
92	6
93	4
94	4
95	4
96	3
97	6
98	1
99	4
100	1
101	4
102	6
103	1
104	1
105	6
106	1
107	4
108	1
109	4
110	1
111	4
112	6
113	4
114	3
115	3
116	3
117	3
118	4
119	6
120	6
121	5
122	3
123	6
124	6
125	2
126	5
